ci95_high,ci95_low,layer,mean_correct_minus_incorrect,median_correct_minus_incorrect,metric,model_variant,paired_effect_size_dz,raw_n_correct,raw_n_incorrect,seed_n,std_correct_minus_incorrect,task_family,token_bin
0.006781502161175013,0.002014609519392252,0,0.004374819807708263,0.003995177307645981,relative_update_norm,gated,1.4114650792520704,1356,169,5,0.0030994885187145137,maximum,4
0.0005804895772598684,-0.0013598381774500012,0,-0.0005192712997086346,-0.0006407426163032026,representation_direction_cosine,gated,-0.4088775321334999,1356,169,5,0.0012699922566033557,maximum,4
0.02823772467672825,-0.07292402535676956,0,-0.02234315313398838,-0.056145021027209197,residual_norm,gated,-0.3374540980106998,1356,169,5,0.06621094028995889,maximum,4
0.04807833582162857,-0.04097552224993706,0,-0.001965311588719487,-0.026674562171707272,attention_entropy,gated,-0.03340904922374998,1488,187,5,0.05882572639398482,maximum,5
0.011348946020007133,-0.014278843998908997,0,-0.0008306957897730172,0.008905390559098919,attention_evidence_mass,gated,-0.05048051311443061,1488,187,5,0.016455771515039342,maximum,5
0.023997848853468895,-0.00849952269345522,0,0.0071915313601493835,0.0072592304494929205,candidate_cosine,gated,0.33271870502365286,1488,187,5,0.021614448636538604,maximum,5
0.010216955095529556,-0.005485064350068569,0,0.0027741778176277876,0.004730498661507182,candidate_dominance,gated,0.2745105848708616,1488,187,5,0.010105904728347171,maximum,5
0.011914001777768135,0.0005204153712838888,0,0.005155656021088362,0.0032888337251548716,candidate_novelty,gated,0.6600056631736396,1488,187,5,0.007811533004576614,maximum,5
0.15802796185016632,-0.11661931127309799,0,0.020704319700598717,0.0475541881552104,candidate_update_norm,gated,0.11805986307544289,1488,187,5,0.17537136806069473,maximum,5
0.15422309935092926,-0.11503417789936066,0,0.019594460725784302,0.04275366106538625,effective_displacement,gated,0.1136169107028448,1488,187,5,0.17246077722560085,maximum,5
0.15422311425209045,-0.11503417789936066,0,0.0195944644510746,0.04275366641542755,effective_update_norm,gated,0.11361692819719753,1488,187,5,0.17246078345883248,maximum,5
0.017998773604631424,-0.009333143010735512,0,0.005098470952361822,0.0074973804590195425,relative_update_norm,gated,0.29036268986440655,1488,187,5,0.01755897410491239,maximum,5
0.0025921701453626156,-0.005722872447222471,0,-0.0016738822450861335,-0.001156871307346985,representation_direction_cosine,gated,-0.29904332202085443,1488,187,5,0.0055974573642858395,maximum,5
0.027645641937851906,-0.2156653106212616,0,-0.10346479713916779,-0.13017468749730376,residual_norm,gated,-0.6612820323345583,1488,187,5,0.1564609229951412,maximum,5
0.06589402258396149,0.006829801946878433,0,0.04000795632600784,0.05837722761290376,attention_entropy,gated,1.0938190527771319,1367,173,5,0.03657639371377777,maximum,6
0.002764736069366336,-0.023625638335943222,0,-0.008648252114653587,0.0017094384479735963,attention_evidence_mass,gated,-0.51769311546699,1367,173,5,0.016705364348630267,maximum,6
0.014616136439144611,-0.00995217077434063,0,0.0013281696010380983,-0.0015598304471644842,candidate_cosine,gated,0.08442103093020877,1367,173,5,0.01573268635082296,maximum,6
0.007136843167245388,-0.01817489229142666,0,-0.0050658113323152065,0.0016577794083527109,candidate_dominance,gated,-0.3144371036103103,1367,173,5,0.016110730171950038,maximum,6
0.010711869224905968,-0.004820229951292276,0,0.00232539395801723,-0.00038072874065864237,candidate_novelty,gated,0.22936592525480975,1367,173,5,0.01013835841323805,maximum,6
0.11471495777368546,-0.4073973298072815,0,-0.12421878427267075,0.002505452292306476,candidate_update_norm,gated,-0.3785692379680405,1367,173,5,0.3281269892382474,maximum,6
0.11493830382823944,-0.39974355697631836,0,-0.1218406930565834,0.001122831446783934,effective_displacement,gated,-0.37649578716030513,1367,173,5,0.32361767969718563,maximum,6
0.11493830382823944,-0.39974355697631836,0,-0.1218406930565834,0.0011228663580760134,effective_update_norm,gated,-0.3764957805455825,1367,173,5,0.3236176853828833,maximum,6
0.012432074174284935,-0.03208647295832634,0,-0.009148293174803257,0.00195111866508213,relative_update_norm,gated,-0.3224496397164058,1367,173,5,0.02837123087763154,maximum,6
0.009556304663419724,-0.004119117744266987,0,0.0025918488390743732,0.00018084198236456572,representation_direction_cosine,gated,0.29590381680962186,1367,173,5,0.008759092285524364,maximum,6
0.03094181977212429,-0.21371154487133026,0,-0.09851451963186264,-0.12112136814038799,residual_norm,gated,-0.6730284614711171,1367,173,5,0.14637496817969323,maximum,6
0.05665527656674385,-0.06493313610553741,0,-0.0009586230153217912,0.028930221947947032,attention_entropy,gated,-0.012465370285604809,1427,183,5,0.07690289123852366,maximum,7
0.010041323490440845,-0.0011802471708506346,0,0.0041313935071229935,0.0034004262707117983,attention_evidence_mass,gated,0.5928045736643077,1427,183,5,0.006969233522584985,maximum,7
0.01695498824119568,-0.022490480914711952,0,-0.0029082424007356167,0.0015336287592674913,candidate_cosine,gated,-0.11652209969876907,1427,183,5,0.02495871948972731,maximum,7
0.00970325618982315,0.00036133633693680167,0,0.004786900710314512,0.003989592049196078,candidate_dominance,gated,0.8300799014588496,1427,183,5,0.005766795102377043,maximum,7
0.005925803445279598,-0.005957213696092367,0,-1.5705149053246714e-05,0.0009325226755841909,candidate_novelty,gated,-0.0020539553315145824,1427,183,5,0.007646295327009751,maximum,7
0.17100363969802856,0.019372014328837395,0,0.09312382340431213,0.07661511575339208,candidate_update_norm,gated,0.9906875380375787,1427,183,5,0.093999187260171,maximum,7
0.16895723342895508,0.015770986676216125,0,0.09060172736644745,0.07224820899984552,effective_displacement,gated,0.9505440214606353,1427,183,5,0.09531565642507123,maximum,7
0.16895721852779388,0.015770969912409782,0,0.09060171991586685,0.07224819412015826,effective_update_norm,gated,0.9505438632023162,1427,183,5,0.0953156644561735,maximum,7
0.017410501837730408,0.0010565932607278228,0,0.00910804234445095,0.007656115978681988,relative_update_norm,gated,0.8645976097738042,1427,183,5,0.010534429243719277,maximum,7
-0.0005613433895632625,-0.005879067815840244,0,-0.003055913606658578,-0.002707191851461399,representation_direction_cosine,gated,-0.897719058275915,1427,183,5,0.003404086811443563,maximum,7
0.062164001166820526,-0.06111394613981247,0,-0.014972923323512077,-0.04778051490089119,residual_norm,gated,-0.17966469176026276,1427,183,5,0.08333815162464607,maximum,7
0.08918744325637817,-0.05913291126489639,0,0.017780030146241188,0.07433499895535922,attention_entropy,gated,0.18106243132756966,1432,183,5,0.09819833974323691,maximum,8
-0.00014670658856630325,-0.013351607136428356,0,-0.007233703043311834,-0.009491915089956698,attention_evidence_mass,gated,-0.8718295686248678,1432,183,5,0.008297152681712225,maximum,8
-0.008729199878871441,-0.035281501710414886,0,-0.022636778652668,-0.02472177337313819,candidate_cosine,gated,-1.326224272845223,1432,183,5,0.017068590219740176,maximum,8
0.003084840252995491,-0.0015323307598009706,0,0.0007436943706125021,0.0010782250811955107,candidate_dominance,gated,0.24633152271232253,1432,183,5,0.003019079175997394,maximum,8
-0.004265880212187767,-0.010257075540721416,0,-0.007607684936374426,-0.009299180184087374,candidate_novelty,gated,-1.8868029502205146,1432,183,5,0.004032050583493788,maximum,8
0.06489504873752594,-0.03570820018649101,0,0.016111284494400024,0.029627061015492284,candidate_update_norm,gated,0.24654482408256337,1432,183,5,0.06534829743172645,maximum,8
0.061093706637620926,-0.03334902971982956,0,0.015394437126815319,0.03257892299462117,effective_displacement,gated,0.24602962657210994,1432,183,5,0.06257147702617552,maximum,8
0.06109372898936272,-0.03334902971982956,0,0.015394438989460468,0.03257888125943742,effective_update_norm,gated,0.24602964337675026,1432,183,5,0.06257148032315214,maximum,8
0.0060099768452346325,-0.003165431320667267,0,0.0014222727622836828,0.002296235171837413,relative_update_norm,gated,0.2368645934322502,1432,183,5,0.006004581527675609,maximum,8
0.000912894494831562,-0.0027993908151984215,0,-0.0009432481601834297,-0.0017005011319995988,representation_direction_cosine,gated,-0.3873281777661013,1432,183,5,0.0024352686283336607,maximum,8
0.07145759463310242,-0.037480056285858154,0,0.019424965605139732,0.027151441788888064,residual_norm,gated,0.28837941517369836,1432,183,5,0.06735905748834248,maximum,8
0.10845698416233063,-0.018087472766637802,0,0.04197125881910324,0.015193263689676773,attention_entropy,gated,0.4978437225788825,1198,147,5,0.08430609228471886,maximum,9
0.0031269765459001064,-0.03739999234676361,0,-0.01741001568734646,-0.033311102303619305,attention_evidence_mass,gated,-0.6535803022244092,1198,147,5,0.026637913701029296,maximum,9
0.040618497878313065,0.005079062655568123,0,0.023080695420503616,0.022797278557537187,candidate_cosine,gated,1.016343114811557,1198,147,5,0.022709550627283064,maximum,9
0.002348052803426981,-0.007623923476785421,0,-0.00263793533667922,-0.0030035149597901767,candidate_dominance,gated,-0.4223668693044378,1198,147,5,0.006245601936116402,maximum,9
0.024032901972532272,-0.0037498511373996735,0,0.010083584114909172,0.010546882248888001,candidate_novelty,gated,0.5822796206958804,1198,147,5,0.017317425780518158,maximum,9
0.11879509687423706,-0.1594267636537552,0,-0.020315831527113914,0.00792233378107099,candidate_update_norm,gated,-0.11376884969643399,1198,147,5,0.17857112541193867,maximum,9
0.11734102666378021,-0.15740707516670227,0,-0.02003302611410618,0.013034956338035641,effective_displacement,gated,-0.11372051332466446,1198,147,5,0.1761601801507282,maximum,9
0.11734098196029663,-0.15740707516670227,0,-0.02003304660320282,0.013034943840287916,effective_update_norm,gated,-0.1137206420025829,1198,147,5,0.17616016099124568,maximum,9
0.008509963750839233,-0.01609976962208748,0,-0.0037949024699628353,-0.0062750668827151745,relative_update_norm,gated,-0.24478453032174508,1198,147,5,0.01550303225851246,maximum,9
0.00731103727594018,-0.0027762730605900288,0,0.0018558509182184935,0.0008162207180454351,representation_direction_cosine,gated,0.2885516636056418,1198,147,5,0.006431607064843856,maximum,9
0.12328620254993439,-0.04086081311106682,0,0.04228777810931206,0.06797835043132494,residual_norm,gated,0.37052374290213635,1198,147,5,0.11412973910414483,maximum,9
0.039505235850811005,-0.020335808396339417,1,0.009584714658558369,0.019067125023263243,attention_entropy,gated,0.24837287810020153,1561,194,5,0.03859002130937819,maximum,0
0.0,0.0,1,0.0,0.0,attention_evidence_mass,gated,0.0,1561,194,5,0.0,maximum,0
0.009207798168063164,-0.00135519215837121,1,0.0045480187982320786,0.004812704981248306,candidate_cosine,gated,0.6460798566066284,1561,194,5,0.007039406586856617,maximum,0
0.001650715246796608,-0.006416251417249441,1,-0.0023452644236385822,-0.0011573510869763992,candidate_dominance,gated,-0.4542645097404107,1561,194,5,0.005162772731197475,maximum,0
0.0037719656247645617,-0.0016765256877988577,1,0.000583621091209352,-0.00010195936796797422,candidate_novelty,gated,0.1659242115057842,1561,194,5,0.0035173955983452522,maximum,0
0.08940389752388,-0.1318964809179306,1,-0.009805639274418354,0.05322867892896799,candidate_update_norm,gated,-0.06942341645344519,1561,194,5,0.14124397466082558,maximum,0
0.06600654125213623,-0.1263832151889801,1,-0.022220563143491745,0.0059130973581451585,effective_displacement,gated,-0.18149485782489738,1561,194,5,0.12243081379710329,maximum,0
0.06600651890039444,-0.1263832002878189,1,-0.022220565006136894,0.005913062188337648,effective_update_norm,gated,-0.18149490404906543,1561,194,5,0.12243079287851397,maximum,0
0.003480736166238785,-0.012935370206832886,1,-0.004610312171280384,-0.0014941261628990676,relative_update_norm,gated,-0.4352553823957492,1561,194,5,0.01059220025242222,maximum,0
0.003781702369451523,-0.00042181159369647503,1,0.0017052441835403442,0.0013766323858972473,representation_direction_cosine,gated,0.6329864964242938,1561,194,5,0.002693966132252703,maximum,0
0.196172297000885,0.023189131170511246,1,0.11488938331604004,0.10591194782350932,residual_norm,gated,0.9801306711403569,1561,194,5,0.11721843494844335,maximum,0
0.037792645394802094,-0.01857738569378853,1,0.009607630781829357,0.008226360074681693,attention_entropy,gated,0.26762791703448024,1417,183,5,0.035899209948981305,maximum,1
0.023857921361923218,-0.012541103176772594,1,0.005658409558236599,0.005596806007632203,attention_evidence_mass,gated,0.2425885833018027,1417,183,5,0.023325127181261507,maximum,1
0.007930301129817963,-0.008486867882311344,1,4.132413232582621e-05,0.0021992866027528996,candidate_cosine,gated,0.003959279738246509,1417,183,5,0.010437285329105818,maximum,1
0.0031969037372618914,-0.0024405275471508503,1,0.0003768991446122527,-7.588609026831783e-05,candidate_dominance,gated,0.10314024204298107,1417,183,5,0.0036542394815710206,maximum,1
0.0026114284992218018,0.00013606825086753815,1,0.0014163169544190168,0.0020251607844992137,candidate_novelty,gated,0.8989793648687436,1417,183,5,0.001575472151828321,maximum,1
0.07459471374750137,-0.0711669772863388,1,-0.003355182707309723,-0.030224769092365822,candidate_update_norm,gated,-0.036307690673473815,1417,183,5,0.09240969736918574,maximum,1
0.07260674238204956,-0.08031132817268372,1,-0.00857512466609478,-0.020545098294841857,effective_displacement,gated,-0.08758683496165763,1417,183,5,0.09790426460607535,maximum,1
0.07260676473379135,-0.08031131327152252,1,-0.008575113490223885,-0.020545094790420215,effective_update_norm,gated,-0.08758671708331475,1417,183,5,0.09790426877247853,maximum,1
0.005692188162356615,-0.004498780705034733,1,0.0004059468919876963,-0.00046085426152481235,relative_update_norm,gated,0.062109362853921136,1417,183,5,0.006536001551689847,maximum,1
0.0013498769840225577,-0.002005777321755886,1,-0.00016015119035728276,0.0006222208559295561,representation_direction_cosine,gated,-0.07507405558609087,1417,183,5,0.002133242824128903,maximum,1
0.05764658376574516,-0.13075441122055054,1,-0.03229432553052902,-0.01103237621281572,residual_norm,gated,-0.2589868722492185,1417,183,5,0.12469483588130582,maximum,1
0.03031013533473015,-0.06795333325862885,1,-0.018350834026932716,-0.008714401277961192,attention_entropy,gated,-0.28654797375075924,1442,183,5,0.06404105318467321,maximum,2
0.048421259969472885,0.005352136213332415,1,0.027691012248396873,0.026104399176523102,attention_evidence_mass,gated,0.9753192906631206,1442,183,5,0.02839174054433982,maximum,2
0.024423833936452866,-0.028928060084581375,1,-0.0019277345854789019,0.015033919609834905,candidate_cosine,gated,-0.05500338451190715,1442,183,5,0.03504756302880935,maximum,2
0.003801816375926137,-0.0013321219012141228,1,0.001234847353771329,0.0024912197532377944,candidate_dominance,gated,0.3658233033872101,1442,183,5,0.0033755295038279446,maximum,2
0.007155600935220718,-0.006466573569923639,1,0.00020174399833194911,0.0005863390937366209,candidate_novelty,gated,0.023735091747128113,1442,183,5,0.008499819612298724,maximum,2
0.051745712757110596,-0.06370367109775543,1,-0.014149373397231102,-0.023408842487022685,candidate_update_norm,gated,-0.1911986985342321,1442,183,5,0.0740035026687057,maximum,2
0.05113543942570686,-0.09119565039873123,1,-0.02113327756524086,-0.017518892083116633,effective_displacement,gated,-0.2448718169301074,1442,183,5,0.08630342940311841,maximum,2
0.051135458052158356,-0.09119563549757004,1,-0.021133270114660263,-0.017518891971653794,effective_update_norm,gated,-0.24487171954187475,1442,183,5,0.08630343330049728,maximum,2
0.00839973147958517,-0.002073434414342046,1,0.0031631484162062407,0.004101705781968001,relative_update_norm,gated,0.462868387757759,1442,183,5,0.006833796603672287,maximum,2
0.0010474268347024918,-0.002943978877738118,1,-0.0008960114791989326,-0.00027165580375443366,representation_direction_cosine,gated,-0.34056932280093105,1442,183,5,0.0026309224560506516,maximum,2
-0.060608118772506714,-0.21080991625785828,1,-0.13109524548053741,-0.11616191221533967,residual_norm,gated,-1.3679900970331504,1442,183,5,0.09583055152581312,maximum,2
0.07531990855932236,-0.019215375185012817,1,0.028125017881393433,0.0240881442172185,attention_entropy,gated,0.4695079381193921,1352,173,5,0.059903178621532625,maximum,3
0.011205329559743404,-0.029026368632912636,1,-0.008693420328199863,-0.0068364395246547915,attention_evidence_mass,gated,-0.3470104370852317,1352,173,5,0.025052330993907856,maximum,3
0.011755627579987049,-0.02404424175620079,1,-0.0016712064389139414,0.008941435642961203,candidate_cosine,gated,-0.06743670374820701,1352,173,5,0.024781852404201696,maximum,3
0.00302000786177814,-0.011852896772325039,1,-0.00468209246173501,-0.008237485310061299,candidate_dominance,gated,-0.46310412883212543,1352,173,5,0.010110236921321559,maximum,3
0.009187663905322552,0.00029030715813860297,1,0.004246201831847429,0.0006008092846189195,candidate_novelty,gated,0.6698521610170134,1352,173,5,0.006339013410661493,maximum,3
0.08853771537542343,-0.2831220030784607,1,-0.08560841530561447,-0.07673429412188293,candidate_update_norm,gated,-0.37814820369887975,1352,173,5,0.2263885282760318,maximum,3
0.08212641626596451,-0.272774875164032,1,-0.08997868001461029,-0.07062967054674152,effective_displacement,gated,-0.4078786268850815,1352,173,5,0.22060160568296094,maximum,3
0.08212645351886749,-0.2727748453617096,1,-0.0899786725640297,-0.070629632475109,effective_update_norm,gated,-0.4078785809104587,1352,173,5,0.22060161228172617,maximum,3
0.0056828102096915245,-0.021016135811805725,1,-0.007878669537603855,-0.01235727357566202,relative_update_norm,gated,-0.44079831776453154,1352,173,5,0.017873637942993542,maximum,3
0.005836662836372852,-0.001955013256520033,1,0.0019354320829734206,0.003939231334118554,representation_direction_cosine,gated,0.3559450115541607,1352,173,5,0.005437446853160701,maximum,3
0.2555307149887085,-0.13248661160469055,1,0.04928646236658096,0.013719012690524224,residual_norm,gated,0.19767256542187137,1352,173,5,0.24933385298761188,maximum,3
0.09064321219921112,-0.08976467698812485,1,-0.000575555837713182,0.00863191409320807,attention_entropy,gated,-0.005003173626042032,1356,169,5,0.11503814992894805,maximum,4
0.010551434010267258,-0.037354905158281326,1,-0.01714208349585533,-0.025270059573826886,attention_evidence_mass,gated,-0.5457475692134875,1356,169,5,0.03141027915261246,maximum,4
0.03341851383447647,-0.010555250570178032,1,0.009467723779380322,0.00020265025197270525,candidate_cosine,gated,0.33497806108495565,1356,169,5,0.028263712998742207,maximum,4
0.014064928516745567,-0.00541851157322526,1,0.00399188743904233,-0.0026590524539122085,candidate_dominance,gated,0.3133006581946314,1356,169,5,0.012741394997524884,maximum,4
0.0015147821977734566,-0.004956700839102268,1,-0.0017045594286173582,-0.001469786400888351,candidate_novelty,gated,-0.4158088643634663,1356,169,5,0.004099382131323133,maximum,4
0.3201950192451477,-0.07906477153301239,1,0.11151985824108124,-0.056486174790461696,candidate_update_norm,gated,0.43075617256063486,1356,169,5,0.25889323321393215,maximum,4
0.32446324825286865,-0.09918670356273651,1,0.10267241299152374,-0.05965527280995131,effective_displacement,gated,0.37671951654871877,1356,169,5,0.27254338700619396,maximum,4
0.32446327805519104,-0.09918669611215591,1,0.10267241299152374,-0.059655235793683925,effective_update_norm,gated,0.3767195028360679,1356,169,5,0.27254339692681734,maximum,4
0.027518626302480698,-0.009712179191410542,1,0.008208170533180237,-0.004380262876882202,relative_update_norm,gated,0.3394223184795232,1356,169,5,0.024182766089011386,maximum,4
0.0037022591568529606,-0.008766576647758484,1,-0.0023271222598850727,0.0015831514067243813,representation_direction_cosine,gated,-0.29072112505477643,1356,169,5,0.008004654836990626,maximum,4
0.09815490245819092,-0.04066009819507599,1,0.01765141636133194,-0.03373696345909316,residual_norm,gated,0.1962217340355441,1356,169,5,0.08995647932728246,maximum,4
0.0606573224067688,-0.07748688757419586,1,-0.008101924322545528,0.019810004499454248,attention_entropy,gated,-0.09267038412236175,1488,187,5,0.0874273307408305,maximum,5
0.02596311829984188,-0.006927708629518747,1,0.009326109662652016,0.008430616392534424,attention_evidence_mass,gated,0.44006320095890317,1488,187,5,0.021192659695994365,maximum,5
0.02260170876979828,-0.025719735771417618,1,0.003442761953920126,0.009993271083567692,candidate_cosine,gated,0.104486571667638,1488,187,5,0.032949324482300264,maximum,5
0.010997003875672817,-0.001428309828042984,1,0.004090281203389168,0.0018165229601483923,candidate_dominance,gated,0.5161664569209248,1488,187,5,0.007924345235040695,maximum,5
0.004355889745056629,-0.0009057272109203041,1,0.0014545395970344543,-0.0003100495551875415,candidate_novelty,gated,0.43652124976458445,1488,187,5,0.003332116358181615,maximum,5
0.21529920399188995,-0.06164771318435669,1,0.06532788276672363,0.019744218685926018,candidate_update_norm,gated,0.36701621049619465,1488,187,5,0.17799726796372928,maximum,5
0.21127931773662567,-0.08248410373926163,1,0.05666708946228027,0.014048530798568937,effective_displacement,gated,0.30088355443023745,1488,187,5,0.188335615649007,maximum,5
0.21127931773662567,-0.08248409628868103,1,0.05666708946228027,0.014048538854800618,effective_update_norm,gated,0.3008835562507126,1488,187,5,0.18833561450949537,maximum,5
0.021015845239162445,-0.0025816382840275764,1,0.007834648713469505,0.004031335738281572,relative_update_norm,gated,0.5260404761219583,1488,187,5,0.014893623340978622,maximum,5
0.0012010810896754265,-0.006254170089960098,1,-0.0021362616680562496,-0.0017392103591179486,representation_direction_cosine,gated,-0.45518054797474966,1488,187,5,0.004693218279122848,maximum,5
0.09381735324859619,-0.19663739204406738,1,-0.0649086982011795,-0.06196708234760351,residual_norm,gated,-0.3314774827817142,1488,187,5,0.19581631203566074,maximum,5
0.05220680311322212,-0.07392670214176178,1,0.000606329005677253,0.03616364723028109,attention_entropy,gated,0.0075290853725737735,1367,173,5,0.08053156202557217,maximum,6
0.021214108914136887,-0.0029237684793770313,1,0.009807957336306572,0.016801416719128298,attention_evidence_mass,gated,0.605014147563426,1367,173,5,0.0162111206420646,maximum,6
0.019353073090314865,-0.013587151654064655,1,0.0034170423168689013,0.006573507030095405,candidate_cosine,gated,0.16150058425228675,1367,173,5,0.021158080218031894,maximum,6
0.012043559923768044,-0.004712052643299103,1,0.003016233677044511,0.0028238190823869913,candidate_dominance,gated,0.284425321297018,1367,173,5,0.01060465947015574,maximum,6
0.003001199336722493,-0.0018855225061997771,1,0.00046570124686695635,0.0005710999725401233,candidate_novelty,gated,0.1438236267155091,1367,173,5,0.0032380023887739846,maximum,6
0.1581113189458847,-0.12222830951213837,1,0.01039537601172924,0.029147010932440764,candidate_update_norm,gated,0.055226240215953924,1367,173,5,0.18823254980023413,maximum,6
0.1574762761592865,-0.11608736962080002,1,0.0034852600656449795,-0.010096873555864416,effective_displacement,gated,0.018981242844928442,1367,173,5,0.18361600945304796,maximum,6
0.1574762761592865,-0.11608734726905823,1,0.003485271241515875,-0.010096848011016402,effective_update_norm,gated,0.018981306557092598,1367,173,5,0.18361598191529974,maximum,6
0.021678706631064415,-0.008378548547625542,1,0.005407870747148991,0.005855744286018483,relative_update_norm,gated,0.2740553320465627,1367,173,5,0.01973276968108827,maximum,6
0.002967576729133725,-0.0062834881246089935,1,-0.0010105858091264963,-0.0005755298904007722,representation_direction_cosine,gated,-0.16192882699105365,1367,173,5,0.006240925892598047,maximum,6
0.033270884305238724,-0.25367817282676697,1,-0.11564688384532928,-0.11275343917973935,residual_norm,gated,-0.6525284817145615,1367,173,5,0.17722886752998046,maximum,6
0.017984312027692795,-0.10283474624156952,1,-0.03889722749590874,-0.019764854993299608,attention_entropy,gated,-0.5073079500474038,1427,183,5,0.07667379841430458,maximum,7
0.021861344575881958,-0.004104708321392536,1,0.007934587076306343,0.0044878977013455,attention_evidence_mass,gated,0.48157671125475526,1427,183,5,0.016476268247342482,maximum,7
0.02377644181251526,-0.023635167628526688,1,0.0010247923200950027,0.011811843590702899,candidate_cosine,gated,0.03404213221511181,1427,183,5,0.030103646669936906,maximum,7
0.006710548885166645,0.0031091265846043825,1,0.005135407205671072,0.005918254022507813,candidate_dominance,gated,2.0932641023125873,1427,183,5,0.00245330113863683,maximum,7
0.005659849848598242,-0.004624619148671627,1,0.0005176152917556465,0.000921608379481409,candidate_novelty,gated,0.07979182433838704,1427,183,5,0.006487071777686214,maximum,7
0.18397514522075653,0.06944368779659271,1,0.1324082911014557,0.13411582169295633,candidate_update_norm,gated,1.7215216821521782,1427,183,5,0.07691351928598662,maximum,7
0.18345250189304352,0.05610893294215202,1,0.11858175694942474,0.1406809282125594,effective_displacement,gated,1.4165155320912401,1427,183,5,0.08371370045929485,maximum,7
0.1834525167942047,0.056108929216861725,1,0.11858177185058594,0.1406809541832441,effective_update_norm,gated,1.4165153759686349,1427,183,5,0.08371372020547106,maximum,7
0.013391581363976002,0.008156033232808113,1,0.01126039493829012,0.012917752271196736,relative_update_norm,gated,3.090403460334516,1427,183,5,0.003643665004527032,maximum,7
-0.0018831106135621667,-0.005087938625365496,1,-0.003486724104732275,-0.0030103016258856696,representation_direction_cosine,gated,-1.6088199450629277,1427,183,5,0.0021672556431390428,maximum,7
0.03874142840504646,-0.05769919604063034,1,-0.005379536189138889,0.0022957922156940924,residual_norm,gated,-0.08296068450828226,1427,183,5,0.06484440456372839,maximum,7
0.07532589137554169,-0.0821853056550026,1,0.012882429175078869,0.04055649824391061,attention_entropy,gated,0.12399271163174778,1432,183,5,0.10389666461476418,maximum,8
0.02515120431780815,-0.005796162877231836,1,0.009677520021796227,0.013573414319665703,attention_evidence_mass,gated,0.4937428212573199,1432,183,5,0.01960032552402959,maximum,8
-0.009521403349936008,-0.04487036541104317,1,-0.029772821813821793,-0.040844971511361,candidate_cosine,gated,-1.22039399539584,1432,183,5,0.024396073666492313,maximum,8
-0.0008920863037928939,-0.007828581146895885,1,-0.004136045463383198,-0.0018306854438066011,candidate_dominance,gated,-0.9289047944240807,1432,183,5,0.004452604280019395,maximum,8
0.0036778836511075497,-0.00489594554528594,1,-0.000955317635089159,-0.0025758881483590734,candidate_novelty,gated,-0.1677007888996209,1432,183,5,0.0056965601733750615,maximum,8
-0.014715030789375305,-0.23534607887268066,1,-0.11843065172433853,-0.03830761111176484,candidate_update_norm,gated,-0.8330343499046887,1432,183,5,0.14216778904481997,maximum,8
-0.02754778228700161,-0.21997085213661194,1,-0.12251830101013184,-0.07206499189388671,effective_displacement,gated,-0.9587865210311245,1432,183,5,0.12778475533674571,maximum,8
-0.027547786012291908,-0.21997085213661194,1,-0.12251830101013184,-0.07206496323730072,effective_update_norm,gated,-0.9587865238825679,1432,183,5,0.1277847549567122,maximum,8
6.64157551000244e-06,-0.017538104206323624,1,-0.008391722105443478,-0.0017679674403806023,relative_update_norm,gated,-0.7401820702180323,1432,183,5,0.011337375550006992,maximum,8
0.005889157764613628,-0.0010341688757762313,1,0.002293804194778204,-9.675693364408211e-06,representation_direction_cosine,gated,0.5126130079939297,1432,183,5,0.004474728809077289,maximum,8
0.008203713223338127,-0.13134747743606567,1,-0.06302566081285477,-0.06036687150130149,residual_norm,gated,-0.7106845400298765,1432,183,5,0.08868303341761906,maximum,8
0.11100021749734879,-0.20993955433368683,1,-0.04213699325919151,0.01858436591221979,attention_entropy,gated,-0.20281001957480668,1198,147,5,0.2077658359657583,maximum,9
0.04807284474372864,-0.014935165643692017,1,0.018452037125825882,0.03398544722760288,attention_evidence_mass,gated,0.47455076648210437,1198,147,5,0.03888316789078818,maximum,9
0.04075934365391731,-0.020285647362470627,1,0.010236850008368492,0.016101170352698785,candidate_cosine,gated,0.2666484433996743,1198,147,5,0.038390811053881424,maximum,9
0.017458513379096985,-0.012517495080828667,1,0.0004771007224917412,-0.008734912876205592,candidate_dominance,gated,0.024201486390664818,1198,147,5,0.01971369505121686,maximum,9
0.0199287049472332,-0.00589469401165843,1,0.0072826542891561985,0.009603990811265173,candidate_novelty,gated,0.42523267370541784,1198,147,5,0.017126281067953154,maximum,9
0.5184744596481323,-0.16228052973747253,1,0.13207371532917023,-0.06401702700829048,candidate_update_norm,gated,0.29855782395696534,1198,147,5,0.4423723136065179,maximum,9
0.5203113555908203,-0.1717958152294159,1,0.12196250259876251,-0.13165926098012637,effective_displacement,gated,0.272376496150745,1198,147,5,0.44777175829174026,maximum,9
0.5203113555908203,-0.17179584503173828,1,0.12196250259876251,-0.13165927460404525,effective_update_norm,gated,0.2723764854120718,1198,147,5,0.44777177594552037,maximum,9
0.05071621388196945,-0.0236135832965374,1,0.009266810491681099,-0.015018525034097618,relative_update_norm,gated,0.1902376333174476,1198,147,5,0.04871176291505722,maximum,9
0.010175242088735104,-0.02683304250240326,1,-0.006409151013940573,0.0015858825061544346,representation_direction_cosine,gated,-0.2592708960680081,1198,147,5,0.024719901505101515,maximum,9
