layer_i,layer_j,matrix,model_variant,run_id,seed,source_experiment,task_family,token_scope,value
3,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,1.0
0,0,update_cosine,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,1.0
0,1,update_cosine,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.30175212025642395
0,2,update_cosine,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.25401219725608826
0,3,update_cosine,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.3266901969909668
1,0,update_cosine,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.30175212025642395
1,1,update_cosine,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,1.0
1,2,update_cosine,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.3923880159854889
1,3,update_cosine,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.2950599193572998
2,0,update_cosine,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.25401219725608826
2,1,update_cosine,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.3923880159854889
2,2,update_cosine,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,1.0
2,3,update_cosine,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.4143357276916504
3,0,update_cosine,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.3266901969909668
3,1,update_cosine,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.2950599193572998
3,2,update_cosine,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.4143357276916504
3,3,update_cosine,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,1.0
0,0,update_cancellation,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.0
0,1,update_cancellation,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.18913601338863373
0,2,update_cancellation,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.20061039924621582
0,3,update_cancellation,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.1778980940580368
1,0,update_cancellation,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.18913601338863373
1,1,update_cancellation,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.0
1,2,update_cancellation,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.1585240215063095
1,3,update_cancellation,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.1853368580341339
2,0,update_cancellation,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.20061039924621582
2,1,update_cancellation,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.1585240215063095
2,2,update_cancellation,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.0
2,3,update_cancellation,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.15534484386444092
3,0,update_cancellation,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.1778980940580368
3,1,update_cancellation,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.1853368580341339
3,2,update_cancellation,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.15534484386444092
3,3,update_cancellation,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.0
0,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,1.0
0,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.8875539302825928
0,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.7782419323921204
0,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.5772369503974915
1,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.8875541090965271
1,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,1.0
1,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.9308590292930603
1,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.7400596737861633
2,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.778242290019989
2,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.9308589100837708
2,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,1.0
2,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.8289716243743896
3,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.5772369503974915
3,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.7400596737861633
3,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.8289716243743896
3,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,1.0
0,0,update_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,1.0
0,1,update_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.3194501996040344
0,2,update_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.17806030809879303
0,3,update_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.16342154145240784
1,0,update_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.3194501996040344
1,1,update_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,1.0
1,2,update_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.21606934070587158
1,3,update_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.201931431889534
2,0,update_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.17806030809879303
2,1,update_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.2160693258047104
2,2,update_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,1.0
2,3,update_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.28840821981430054
3,0,update_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.16342157125473022
3,1,update_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.201931431889534
3,2,update_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.288408100605011
3,3,update_cka,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,1.0
0,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,1.0000001192092896
0,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.8649904727935791
0,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.7330561280250549
0,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.49934980273246765
1,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.8649904727935791
1,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.9999997615814209
1,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.8999927043914795
1,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.705287754535675
2,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.7330561280250549
2,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.8999927043914795
2,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,1.000000238418579
2,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.81793612241745
3,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.49934980273246765
3,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.705287754535675
3,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.81793612241745
3,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.9999999403953552
0,0,update_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.9999998807907104
0,1,update_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.2681986689567566
0,2,update_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.07811956107616425
0,3,update_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.044171545654535294
1,0,update_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.2681986689567566
1,1,update_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,1.0
1,2,update_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.08332933485507965
1,3,update_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.11300500482320786
2,0,update_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.07811956107616425
2,1,update_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.08332933485507965
2,2,update_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,1.0000001192092896
2,3,update_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.30479487776756287
3,0,update_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.044171545654535294
3,1,update_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.11300500482320786
3,2,update_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,0.30479487776756287
3,3,update_rsa,baseline,cycleA-e1-baseline-seed-11,11,E1,sum_mod_10,final_nonpadding,1.000000238418579
0,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,1.0
0,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.7876012325286865
0,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.600578784942627
0,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.35687166452407837
1,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.7876012325286865
1,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,1.0
1,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.7862883806228638
1,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.5295475721359253
2,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.600578784942627
2,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.7862883806228638
2,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,1.0
2,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.7506347894668579
3,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.35687166452407837
3,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.5295475721359253
3,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.7506347894668579
3,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,1.0
0,0,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,1.0
0,1,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.04016120359301567
0,2,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.12613849341869354
0,3,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.20768360793590546
1,0,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.04016120359301567
1,1,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,1.0
1,2,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.2141420990228653
1,3,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.07715904712677002
2,0,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.12613849341869354
2,1,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.2141420990228653
2,2,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,1.0
2,3,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.33729299902915955
3,0,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.20768360793590546
3,1,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.07715904712677002
3,2,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.33729299902915955
3,3,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,1.0
0,0,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.0
0,1,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.274196594953537
0,2,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.2276429533958435
0,3,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.22055833041667938
1,0,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.274196594953537
1,1,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.0
1,2,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.20043881237506866
1,3,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.2633179724216461
2,0,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.2276429533958435
2,1,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.20043881237506866
2,2,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.0
2,3,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.16808564960956573
3,0,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.22055833041667938
3,1,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.2633179724216461
3,2,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.16808564960956573
3,3,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.0
0,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,1.0
0,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.7660248279571533
0,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.6511353254318237
0,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.15656957030296326
1,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.7660248279571533
1,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,1.0
1,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.8234559297561646
1,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.2250656634569168
2,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.6511353254318237
2,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.8234559297561646
2,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,1.0
2,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.43898874521255493
3,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.15656951069831848
3,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.2250656634569168
3,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.43898874521255493
3,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,1.0
0,0,update_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,1.0
0,1,update_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.7005879282951355
0,2,update_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.06834723800420761
0,3,update_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.13733835518360138
1,0,update_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.7005876898765564
1,1,update_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,1.0
1,2,update_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.2003762274980545
1,3,update_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.3426315188407898
2,0,update_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.06834724545478821
2,1,update_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.2003762274980545
2,2,update_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,1.0
2,3,update_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.5715690851211548
3,0,update_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.1373383104801178
3,1,update_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.3426315188407898
3,2,update_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.5715692043304443
3,3,update_cka,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,1.0
0,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,1.0000001192092896
0,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.7344381213188171
0,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.5354401469230652
0,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.10741076618432999
1,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.7344381213188171
1,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,1.0000001192092896
1,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.7524820566177368
1,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.1835869550704956
2,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.5354401469230652
2,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.7524820566177368
2,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,1.0
2,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.42894116044044495
3,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,E1,maximum,final_nonpadding,0.10741076618432999
