component,layer_i,layer_j,matrix,model_variant,run_id,seed,task_family,value
sa,3,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.4322127401828766
sa,3,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.000000238418579
sa,0,0,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.9999999403953552
sa,0,1,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.09178412705659866
sa,0,2,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.03675123676657677
sa,0,3,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.07381981611251831
sa,1,0,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.09178412705659866
sa,1,1,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.0
sa,1,2,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.009268779307603836
sa,1,3,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,-0.02167126163840294
sa,2,0,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.03675123676657677
sa,2,1,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.009268779307603836
sa,2,2,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.0000001192092896
sa,2,3,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.5452993512153625
sa,3,0,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.07381981611251831
sa,3,1,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,-0.02167126163840294
sa,3,2,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.5452993512153625
sa,3,3,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.0
ff,0,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.0
ff,0,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.8639129400253296
ff,0,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.6228009462356567
ff,0,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.4974103271961212
ff,1,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.8639129400253296
ff,1,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.0
ff,1,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.7941743731498718
ff,1,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.6622461676597595
ff,2,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.6228009462356567
ff,2,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.7941743731498718
ff,2,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.0
ff,2,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.9229627847671509
ff,3,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.4974103271961212
ff,3,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.6622461676597595
ff,3,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.9229627847671509
ff,3,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.0
ff,0,0,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.0
ff,0,1,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.4182495176792145
ff,0,2,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.3209511637687683
ff,0,3,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.2219209522008896
ff,1,0,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.4182495176792145
ff,1,1,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.0
ff,1,2,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.28224891424179077
ff,1,3,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.16658896207809448
ff,2,0,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.3209511637687683
ff,2,1,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.28224891424179077
ff,2,2,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.0
ff,2,3,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.37179332971572876
ff,3,0,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.2219209522008896
ff,3,1,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.16658896207809448
ff,3,2,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.37179332971572876
ff,3,3,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.0
ff,0,0,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.0
ff,0,1,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.15732279419898987
ff,0,2,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.18462225794792175
ff,0,3,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.2127038985490799
ff,1,0,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.15732279419898987
ff,1,1,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.0
ff,1,2,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.19620603322982788
ff,1,3,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.2311205118894577
ff,2,0,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.18462225794792175
ff,2,1,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.19620603322982788
ff,2,2,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.0
ff,2,3,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.16792002320289612
ff,3,0,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.2127038985490799
ff,3,1,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.2311205118894577
ff,3,2,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.16792002320289612
ff,3,3,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.0
ff,0,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.0
ff,0,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.9323744773864746
ff,0,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.37150418758392334
ff,0,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.27588069438934326
ff,1,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.9323744773864746
ff,1,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.0
ff,1,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.43403828144073486
ff,1,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.33615800738334656
ff,2,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.37150412797927856
ff,2,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.43403834104537964
ff,2,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.0
ff,2,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.9684996604919434
ff,3,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.27588069438934326
ff,3,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.3361580967903137
ff,3,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.968500018119812
ff,3,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.0
ff,0,0,update_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.0
ff,0,1,update_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.5738508105278015
ff,0,2,update_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.20170331001281738
ff,0,3,update_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.13647407293319702
ff,1,0,update_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.5738506317138672
ff,1,1,update_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.0
ff,1,2,update_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.32822948694229126
ff,1,3,update_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.18896180391311646
ff,2,0,update_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.2017032653093338
ff,2,1,update_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.32822954654693604
ff,2,2,update_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.0
ff,2,3,update_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.8382710218429565
ff,3,0,update_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.13647404313087463
ff,3,1,update_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.18896189332008362
ff,3,2,update_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.8382708430290222
ff,3,3,update_cka,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.0
ff,0,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.000000238418579
ff,0,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.8489747047424316
ff,0,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.323539137840271
ff,0,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.20967790484428406
ff,1,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.8489747047424316
ff,1,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.0000001192092896
ff,1,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.4434342384338379
ff,1,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.3128073215484619
ff,2,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.323539137840271
ff,2,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.4434342384338379
ff,2,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.000000238418579
ff,2,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.9424079060554504
ff,3,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.20967790484428406
ff,3,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.3128073215484619
ff,3,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.9424079060554504
ff,3,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.0000001192092896
ff,0,0,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.000000238418579
ff,0,1,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.5317956209182739
ff,0,2,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.17719753086566925
ff,0,3,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.15181781351566315
ff,1,0,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.5317956209182739
ff,1,1,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,1.0
ff,1,2,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.3295946717262268
ff,1,3,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.20671986043453217
ff,2,0,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.17719753086566925
ff,2,1,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.3295946717262268
ff,2,2,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.9999998211860657
ff,2,3,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.7284254431724548
ff,3,0,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.15181781351566315
ff,3,1,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.20671986043453217
ff,3,2,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.7284254431724548
ff,3,3,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,minimum,0.9999999403953552
sa,0,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,1.0
sa,0,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.836234986782074
sa,0,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.5915834307670593
sa,0,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.44768232107162476
sa,1,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.836234986782074
sa,1,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,1.0
sa,1,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.8297011256217957
sa,1,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.6957374811172485
sa,2,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.5915834307670593
sa,2,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.8297011256217957
sa,2,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,1.0
sa,2,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.8592208623886108
sa,3,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.44768232107162476
sa,3,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.6957374811172485
sa,3,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.8592208623886108
sa,3,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,1.0
sa,0,0,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,1.0
sa,0,1,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.11898969113826752
sa,0,2,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.04973416402935982
sa,0,3,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.08867491781711578
sa,1,0,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.11898969113826752
sa,1,1,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,1.0
sa,1,2,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.026386141777038574
sa,1,3,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.10361026972532272
sa,2,0,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.04973416402935982
sa,2,1,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.026386141777038574
sa,2,2,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,1.0
sa,2,3,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.2173917293548584
sa,3,0,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.08867491781711578
sa,3,1,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.10361026972532272
sa,3,2,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.2173917293548584
sa,3,3,update_cosine,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,1.0
sa,0,0,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.0
sa,0,1,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.23063485324382782
sa,0,2,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.24997767806053162
sa,0,3,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.2543254494667053
sa,1,0,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.23063485324382782
sa,1,1,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.0
sa,1,2,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.25656211376190186
sa,1,3,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.2435142993927002
sa,2,0,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.24997767806053162
sa,2,1,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.25656211376190186
sa,2,2,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.0
sa,2,3,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.20943787693977356
sa,3,0,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.2543254494667053
sa,3,1,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.2435142993927002
sa,3,2,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.20943787693977356
sa,3,3,update_cancellation,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.0
sa,0,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,1.0
sa,0,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.9166201949119568
sa,0,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.6960824728012085
sa,0,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.5035731792449951
sa,1,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.9166201949119568
sa,1,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,1.0
sa,1,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.8357158899307251
sa,1,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.6446022987365723
sa,2,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.696082592010498
sa,2,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.8357160091400146
sa,2,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,1.0
sa,2,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.7453103065490723
sa,3,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.5035731196403503
sa,3,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.6446021199226379
sa,3,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.7453104257583618
sa,3,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,1.0
sa,0,0,update_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,1.0
sa,0,1,update_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.30211377143859863
sa,0,2,update_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.23079736530780792
sa,0,3,update_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.25569912791252136
sa,1,0,update_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.30211377143859863
sa,1,1,update_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,1.0
sa,1,2,update_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.11177463829517365
sa,1,3,update_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.1341843605041504
sa,2,0,update_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.23079736530780792
sa,2,1,update_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.11177461594343185
sa,2,2,update_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,1.0
sa,2,3,update_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.4243965744972229
sa,3,0,update_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.2556990683078766
sa,3,1,update_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.1341843605041504
sa,3,2,update_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.42439648509025574
sa,3,3,update_cka,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,1.0
sa,0,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,1.0000001192092896
sa,0,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.8896808624267578
sa,0,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.6628947257995605
sa,0,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.4374329745769501
sa,1,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.8896808624267578
sa,1,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,1.0
sa,1,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.8017038106918335
sa,1,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.59550940990448
sa,2,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.6628947257995605
sa,2,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.8017038106918335
sa,2,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,1.000000238418579
sa,2,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.7349201440811157
sa,3,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.4374329745769501
sa,3,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.59550940990448
sa,3,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.7349201440811157
sa,3,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.9999998807907104
sa,0,0,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,1.000000238418579
sa,0,1,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.03573215752840042
sa,0,2,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.16865426301956177
sa,0,3,update_rsa,baseline,cycleA-e1-baseline-seed-22,22,sum_mod_10,0.16751070320606232
